Date,Open,High,Low,Close,Adj Close,Volume
12/08/2013,1099.339966,1100.660034,1095.969971,1099.089966,1099.089966,110753500
13/08/2013,1101.459961,1106.689941,1101.449951,1105.48999,1105.48999,114634900
14/08/2013,1106.540039,1108.030029,1103.790039,1107.130005,1107.130005,109368000
15/08/2013,1104.52002,1105.73999,1098.390015,1099.26001,1099.26001,152560400
18/08/2013,null,null,null,null,null,null
19/08/2013,1102.069946,1104.069946,1099.829956,1102.02002,1102.02002,99118000
20/08/2013,1099.73999,1100.550049,1096.530029,1099.540039,1099.540039,75694100
21/08/2013,1099.079956,1100.160034,1096.22998,1097.219971,1097.219971,65299800
22/08/2013,1096.689941,1098.180054,1094.319946,1095.280029,1095.280029,68109700
25/08/2013,null,null,null,null,null,null
26/08/2013,1093.290039,1093.349976,1082.030029,1082.089966,1082.089966,91337400
27/08/2013,1073.849976,1073.849976,1058.050049,1060.22998,1060.22998,231326100
28/08/2013,1057.680054,1069.689941,1052.900024,1069.689941,1069.689941,170977300
29/08/2013,1077.599976,1081.680054,1071.199951,1081.680054,1081.680054,219446900
01/09/2013,null,null,null,null,null,null
02/09/2013,1088.699951,1090.819946,1084.430054,1090.819946,1090.819946,91611800
03/09/2013,1089.079956,1090.26001,1076.859985,1082.060059,1082.060059,160773800
08/09/2013,null,null,null,null,null,null
09/09/2013,1071.339966,1081.339966,1070.709961,1080.650024,1080.650024,144730500
10/09/2013,1087.839966,1097.189941,1086.550049,1095.890015,1095.890015,199128000
11/09/2013,1096.079956,1101.660034,1094.849976,1097.619995,1097.619995,128495100
12/09/2013,1098.800049,1100.290039,1094.619995,1094.619995,1094.619995,171955100
15/09/2013,null,null,null,null,null,null
16/09/2013,1118.51001,1120.660034,1114.150024,1116.050049,1116.050049,122827000
17/09/2013,1115.5,1123.560059,1109,1123.380005,1123.380005,112662700
22/09/2013,null,null,null,null,null,null
23/09/2013,1133.459961,1148.660034,1133.180054,1137.660034,1137.660034,118700200
24/09/2013,1141.849976,1141.849976,1133.959961,1135.819946,1135.819946,184666000
29/09/2013,null,null,null,null,null,null
30/09/2013,1142.969971,1145.199951,1137.319946,1142.51001,1142.51001,287572700
01/10/2013,1147.170044,1150.790039,1146.949951,1150.469971,1150.469971,146058700
02/10/2013,1148.98999,1157.930054,1144.829956,1148.530029,1148.530029,136398700
03/10/2013,1149.650024,1151.300049,1136.910034,1136.910034,1136.910034,273085400
06/10/2013,null,null,null,null,null,null
07/10/2013,1149.76001,1156.939941,1145.959961,1154.530029,1154.530029,332865300
08/10/2013,1158.800049,1161.189941,1154.890015,1158.73999,1158.73999,244302200
09/10/2013,1154.560059,1166.780029,1153.72998,1160.310059,1160.310059,170731200
10/10/2013,1161.51001,1171.290039,1160.800049,1167.640015,1167.640015,201993200
13/10/2013,null,null,null,null,null,null
14/10/2013,1161.689941,1168.540039,1157.939941,1167.329956,1167.329956,127731900
15/10/2013,1172.939941,1174.430054,1165.400024,1171.25,1171.25,164394000
16/10/2013,1173.380005,1177.550049,1171.26001,1175.609985,1175.609985,105407100
17/10/2013,1176.199951,1179.560059,1169.819946,1170.390015,1170.390015,154545100
20/10/2013,null,null,null,null,null,null
21/10/2013,1181.130005,1181.160034,1176.119995,1177.939941,1177.939941,132833700
22/10/2013,1178.910034,1182.459961,1176.420044,1182.410034,1182.410034,315867900
23/10/2013,1177.650024,1177.650024,1166.51001,1167.469971,1167.469971,242114500
24/10/2013,1170.829956,1171.619995,1162.459961,1164.810059,1164.810059,282673800
27/10/2013,null,null,null,null,null,null
28/10/2013,1173.160034,1173.709961,1163.709961,1164.140015,1164.140015,110899700
29/10/2013,1166.790039,1170.170044,1165.48999,1166.680054,1166.680054,128067800
30/10/2013,1168.27002,1169.310059,1157.51001,1158.130005,1158.130005,151601600
31/10/2013,1153.199951,1161.77002,1151.699951,1160.439941,1160.439941,132482400
03/11/2013,null,null,null,null,null,null
04/11/2013,1169.959961,1176.27002,1168.910034,1174.76001,1174.76001,185442800
05/11/2013,1176.910034,1177.859985,1171.089966,1172.27002,1172.27002,131569300
06/11/2013,1178.180054,1182.829956,1177.25,1179.209961,1179.209961,0
07/11/2013,1181.660034,1188.680054,1179.920044,1185.839966,1185.839966,133773400
10/11/2013,null,null,null,null,null,null
11/11/2013,1193,1193.699951,1189.030029,1190.650024,1190.650024,286020400
12/11/2013,1191.47998,1191.780029,1185.76001,1188.22998,1188.22998,135626000
13/11/2013,1187.119995,1189.099976,1183.369995,1185.069946,1185.069946,169745400
14/11/2013,1190.849976,1193.579956,1190.839966,1192.099976,1192.099976,219328500
17/11/2013,null,null,null,null,null,null
18/11/2013,1203.699951,1212.300049,1203.099976,1204.680054,1204.680054,329991500
19/11/2013,1207.359985,1208.73999,1202.550049,1204.560059,1204.560059,210464400
20/11/2013,1208.47998,1214.300049,1207.530029,1213.26001,1213.26001,179893700
21/11/2013,1210.72998,1214.560059,1206.5,1212.959961,1212.959961,123101400
24/11/2013,null,null,null,null,null,null
25/11/2013,1223.680054,1223.959961,1216.689941,1217.060059,1217.060059,111053100
26/11/2013,1218.530029,1218.660034,1211.319946,1213.300049,1213.300049,222516300
27/11/2013,1216.349976,1217.459961,1213.930054,1216.060059,1216.060059,127811000
28/11/2013,1216.359985,1220.219971,1215.73999,1218.430054,1218.430054,217693800
01/12/2013,null,null,null,null,null,null
02/12/2013,1236.680054,1238.689941,1228.630005,1229.719971,1229.719971,272331600
03/12/2013,1230.400024,1230.72998,1220.969971,1222.180054,1222.180054,208629900
04/12/2013,1224.390015,1224.390015,1213,1216.569946,1216.569946,207508300
05/12/2013,1218.869995,1222.51001,1216.380005,1222.380005,1222.380005,0
08/12/2013,null,null,null,null,null,null
09/12/2013,1226.339966,1226.420044,1220.170044,1220.609985,1220.609985,307349900
10/12/2013,1220.640015,1221.650024,1201.829956,1210.180054,1210.180054,218992600
11/12/2013,1206.280029,1211.050049,1201.98999,1202.51001,1202.51001,142999600
12/12/2013,1186.300049,1195.069946,1182.449951,1185.400024,1185.400024,1042137800
15/12/2013,null,null,null,null,null,null
16/12/2013,1178.589966,1192.670044,1178.589966,1190.619995,1190.619995,91981600
17/12/2013,1192.819946,1195.579956,1187.849976,1189.319946,1189.319946,98058300
18/12/2013,1193.420044,1197.22998,1192.449951,1196.319946,1196.319946,73170100
19/12/2013,1205.76001,1205.859985,1193.910034,1193.930054,1193.930054,108449600
22/12/2013,null,null,null,null,null,null
23/12/2013,1213.449951,1222.109985,1211.790039,1216.97998,1216.97998,157998900
24/12/2013,1216.290039,1218.959961,1208.920044,1211.400024,1211.400024,81936900
25/12/2013,null,null,null,null,null,null
26/12/2013,1202.619995,1208.5,1201.939941,1207.310059,1207.310059,161707200
29/12/2013,null,null,null,null,null,null
30/12/2013,1199.439941,1200.97998,1194.849976,1200.300049,1200.300049,115557100
31/12/2013,1201.290039,1208.199951,1199.670044,1206.800049,1206.800049,117326600
01/01/2014,1214.329956,1219.930054,1208.170044,1218.959961,1218.959961,170588200
02/01/2014,1218.23999,1219.550049,1205.630005,1207.48999,1207.48999,123577800
05/01/2014,null,null,null,null,null,null
06/01/2014,1208.339966,1209.390015,1203.719971,1206.459961,1206.459961,105190500
07/01/2014,1210.619995,1219.670044,1208.699951,1218.349976,1218.349976,106711700
08/01/2014,1223.109985,1225.180054,1217.910034,1219.27002,1219.27002,92585800
09/01/2014,1218.359985,1220.780029,1213.209961,1218.640015,1218.640015,88816300
12/01/2014,null,null,null,null,null,null
13/01/2014,1226.449951,1236.140015,1225.560059,1233.140015,1233.140015,98870900
14/01/2014,1229.51001,1233.26001,1226.060059,1230.689941,1230.689941,74955900
15/01/2014,1242.640015,1245.180054,1240.72998,1245.01001,1245.01001,87044900
16/01/2014,1244.48999,1245.25,1241.75,1242.900024,1242.900024,93290200
19/01/2014,null,null,null,null,null,null
20/01/2014,1237.459961,1239.27002,1220.050049,1221.099976,1221.099976,91966700
21/01/2014,1229,1230.430054,1224.22998,1229.01001,1229.01001,80745500
22/01/2014,1228.300049,1231.890015,1226.530029,1226.839966,1226.839966,125453700
23/01/2014,1231.660034,1231.660034,1219.089966,1219.72998,1219.72998,66963600
26/01/2014,null,null,null,null,null,null
27/01/2014,1198.630005,1207.800049,1196.910034,1207.400024,1207.400024,58853600
28/01/2014,1207.849976,1209.829956,1202.77002,1209.119995,1209.119995,63463900
29/01/2014,1217.530029,1221.859985,1202.170044,1203.119995,1203.119995,92470400
30/01/2014,1190.170044,1202.319946,1189.48999,1200.630005,1200.630005,176624100
02/02/2014,null,null,null,null,null,null
03/02/2014,1202.359985,1204.449951,1196.130005,1198.150024,1198.150024,151260200
04/02/2014,1180.650024,1197.969971,1179.959961,1197.76001,1197.76001,123280400
05/02/2014,1198.410034,1202.699951,1197.530029,1198.709961,1198.709961,81547700
06/02/2014,1200.719971,1212.209961,1200.670044,1206.170044,1206.170044,97068100
09/02/2014,null,null,null,null,null,null
10/02/2014,1208.040039,1210.079956,1200.160034,1203.76001,1203.76001,137185200
11/02/2014,1208.530029,1212.829956,1207.160034,1208.780029,1208.780029,134258800
12/02/2014,1215.719971,1216.910034,1209.430054,1211.560059,1211.560059,94915600
13/02/2014,1208.849976,1209.140015,1203.27002,1209.140015,1209.140015,72364200
16/02/2014,null,null,null,null,null,null
17/02/2014,1216.780029,1220.959961,1216,1220.109985,1220.109985,26110600
18/02/2014,1221.699951,1224.650024,1217.900024,1221.849976,1221.849976,67733600
19/02/2014,1224.47998,1225.73999,1220.800049,1223.880005,1223.880005,60475800
20/02/2014,1220.920044,1225.339966,1218.219971,1224.02002,1224.02002,63416400
23/02/2014,null,null,null,null,null,null
24/02/2014,1225.689941,1236.579956,1225.689941,1236.469971,1236.469971,81239400
25/02/2014,1241.170044,1245.050049,1237.150024,1239.77002,1239.77002,74908300
26/02/2014,1245.380005,1253.349976,1244.040039,1251.910034,1251.910034,76029200
27/02/2014,1257.790039,1259.25,1250.619995,1253.560059,1253.560059,197879900
02/03/2014,null,null,null,null,null,null
03/03/2014,1254.359985,1254.359985,1246.459961,1251.900024,1251.900024,79899800
04/03/2014,1259.47998,1268.819946,1259.27002,1266.640015,1266.640015,118777000
05/03/2014,1270.02002,1271.310059,1267.670044,1269.939941,1269.939941,69638400
06/03/2014,1272.060059,1275.900024,1267.380005,1272.280029,1272.280029,61140600
09/03/2014,null,null,null,null,null,null
10/03/2014,1265.099976,1272.859985,1264.290039,1266.140015,1266.140015,67937500
11/03/2014,1270.599976,1272.73999,1267.72998,1271.430054,1271.430054,79941500
12/03/2014,1269.349976,1269.349976,1260.98999,1265.72998,1265.72998,66297600
13/03/2014,1268.150024,1269.5,1265.849976,1266.599976,1266.599976,144451400
17/03/2014,1267.22998,1273.01001,1265.130005,1271.72998,1271.72998,66049000
18/03/2014,1273.699951,1275.75,1269.439941,1274.959961,1274.959961,56775900
19/03/2014,1277.800049,1282.670044,1276.459961,1282.51001,1282.51001,83957400
20/03/2014,1278.030029,1282.069946,1276.949951,1278.439941,1278.439941,107102100
23/03/2014,null,null,null,null,null,null
24/03/2014,1287.02002,1290.069946,1270.189941,1271,1271,91122700
25/03/2014,1276.459961,1287.160034,1275.719971,1282.76001,1282.76001,102998700
26/03/2014,1288.560059,1292.569946,1286.660034,1287.609985,1287.609985,193388900
27/03/2014,1283.589966,1283.880005,1278.469971,1281.119995,1281.119995,172214300
30/03/2014,null,null,null,null,null,null
31/03/2014,1281.199951,1283.72998,1276.219971,1282.219971,1282.219971,90917400
01/04/2014,1286.72998,1294.449951,1286.390015,1294.449951,1294.449951,79472800
02/04/2014,1298.199951,1299.280029,1295.589966,1298.550049,1298.550049,77106500
03/04/2014,1300.859985,1302.199951,1298.160034,1301.050049,1301.050049,98160600
06/04/2014,null,null,null,null,null,null
07/04/2014,1299.130005,1299.75,1291.280029,1297.589966,1297.589966,87099600
08/04/2014,1293.560059,1294.560059,1280.050049,1280.469971,1280.469971,148073000
09/04/2014,1284.959961,1290.72998,1284.47998,1289.560059,1289.560059,78056200
10/04/2014,1297.160034,1299.040039,1287.189941,1288.97998,1288.97998,136851400
13/04/2014,null,null,null,null,null,null
16/04/2014,1273.089966,1274.349976,1268.900024,1269.780029,1269.780029,45481000
17/04/2014,1271.48999,1271.599976,1259.449951,1261.439941,1261.439941,33029400
22/04/2014,1265.900024,1281.199951,1265.030029,1281.199951,1281.199951,50479600
23/04/2014,1279.099976,1281.949951,1270.880005,1271.589966,1271.589966,110886500
24/04/2014,1269.109985,1277.180054,1263.689941,1264.170044,1264.170044,159823100
27/04/2014,null,null,null,null,null,null
28/04/2014,1258.449951,1263.329956,1257.329956,1261.310059,1261.310059,50354800
29/04/2014,1261.859985,1262.079956,1255.77002,1255.839966,1255.839966,56700000
30/04/2014,1254.050049,1256.859985,1248.589966,1250.02002,1250.02002,69943300
01/05/2014,1247.550049,1252.619995,1247.550049,1252.52002,1252.52002,39050200
04/05/2014,null,null,null,null,null,null
07/05/2014,1242.420044,1243.51001,1234.359985,1234.560059,1234.560059,78376500
08/05/2014,1237.430054,1240.569946,1234.449951,1237.060059,1237.060059,84136500
11/05/2014,null,null,null,null,null,null
12/05/2014,1238.969971,1242.599976,1238.23999,1242.420044,1242.420044,116611800
13/05/2014,1245.680054,1255.23999,1244.150024,1253.140015,1253.140015,100398400
14/05/2014,1255.910034,1257.119995,1252.180054,1252.560059,1252.560059,87623100
15/05/2014,1255.170044,1257.77002,1245.51001,1247.089966,1247.089966,72697800
18/05/2014,null,null,null,null,null,null
19/05/2014,1249.329956,1251.73999,1245.22998,1248.619995,1248.619995,56899900
20/05/2014,1252.5,1255.27002,1250.410034,1250.819946,1250.819946,65244600
21/05/2014,1249.97998,1252.51001,1248.97998,1251.589966,1251.589966,314212200
22/05/2014,1248.73999,1255.790039,1248.73999,1252.300049,1252.300049,80689800
25/05/2014,null,null,null,null,null,null
26/05/2014,1265.829956,1271.030029,1265.170044,1267.52002,1267.52002,65155900
27/05/2014,1268.329956,1269.300049,1264.880005,1265.319946,1265.319946,88371200
28/05/2014,1268.579956,1269.209961,1261.22998,1261.920044,1261.920044,42545200
29/05/2014,1261.859985,1262.530029,1256.73999,1256.73999,1256.73999,104023900
01/06/2014,null,null,null,null,null,null
02/06/2014,1262.819946,1264.540039,1258.27002,1258.930054,1258.930054,50940700
05/06/2014,1258.550049,1264.689941,1258.550049,1260.060059,1260.060059,78799800
08/06/2014,null,null,null,null,null,null
09/06/2014,1272.670044,1272.73999,1269.819946,1270.369995,1270.369995,49243100
10/06/2014,1269.930054,1269.930054,1264.310059,1265.400024,1265.400024,46584900
11/06/2014,1266.699951,1267.290039,1260.050049,1261.349976,1261.349976,55153900
12/06/2014,1261.609985,1262.810059,1256.869995,1258.140015,1258.140015,177377600
15/06/2014,null,null,null,null,null,null
16/06/2014,1250.810059,1257.089966,1248.849976,1256.98999,1256.98999,59930900
17/06/2014,1256.199951,1259.150024,1255.22998,1258.599976,1258.599976,45904300
18/06/2014,1260.420044,1262.959961,1258.780029,1261.599976,1261.599976,42922900
19/06/2014,1267.030029,1269.089966,1266.420044,1266.949951,1266.949951,65923900
22/06/2014,null,null,null,null,null,null
23/06/2014,1267.369995,1268.349976,1263.26001,1264.51001,1264.51001,27882400
24/06/2014,1266.5,1266.5,1263.449951,1264.449951,1264.449951,44967700
25/06/2014,1261.640015,1262.150024,1250.079956,1251.390015,1251.390015,54800600
26/06/2014,1254.219971,1256.310059,1247.300049,1248.199951,1248.199951,134058000
29/06/2014,null,null,null,null,null,null
30/06/2014,1250.619995,1252.949951,1247.420044,1252.390015,1252.390015,75016400
01/07/2014,1253.709961,1254.060059,1247.76001,1250.48999,1250.48999,45157700
02/07/2014,1255.569946,1256.150024,1251.790039,1252.670044,1252.670044,49239700
03/07/2014,1251.359985,1260.180054,1250.97998,1256.23999,1256.23999,91003900
06/07/2014,null,null,null,null,null,null
07/07/2014,1257.930054,1258.530029,1242.680054,1244,1244,70441200
08/07/2014,1238.640015,1238.97998,1228.780029,1230.969971,1230.969971,81014000
09/07/2014,1224.75,1242.599976,1224.560059,1238.819946,1238.819946,66665700
10/07/2014,1241.72998,1242.51001,1230.130005,1233.650024,1233.650024,70560900
13/07/2014,null,null,null,null,null,null
14/07/2014,1250.469971,1261.069946,1249.52002,1255.790039,1255.790039,60871900
15/07/2014,1264.400024,1265.630005,1258.339966,1258.550049,1258.550049,57715400
16/07/2014,1257.280029,1264.829956,1256.310059,1261.150024,1261.150024,56626200
17/07/2014,1262.76001,1264.530029,1258.77002,1260.619995,1260.619995,62936000
20/07/2014,null,null,null,null,null,null
21/07/2014,1250.400024,1255.01001,1248.449951,1252.310059,1252.310059,38748100
22/07/2014,1254.530029,1258.290039,1251.709961,1256.670044,1256.670044,50862700
23/07/2014,1255.650024,1257.73999,1254.130005,1254.709961,1254.709961,51256400
24/07/2014,1260.599976,1260.599976,1255.540039,1255.73999,1255.73999,97297800
27/07/2014,null,null,null,null,null,null
28/07/2014,1256.339966,1257.449951,1251.719971,1251.890015,1251.890015,56970900
29/07/2014,1249.699951,1254.209961,1248.839966,1253.339966,1253.339966,50942500
30/07/2014,1254.48999,1255.829956,1252.839966,1253.569946,1253.569946,45228100
31/07/2014,1253.310059,1254.089966,1245.359985,1246.199951,1246.199951,62601300
03/08/2014,null,null,null,null,null,null
04/08/2014,1250.959961,1251.800049,1247.26001,1247.709961,1247.709961,38938300
06/08/2014,1245.290039,1246.890015,1237.050049,1238.410034,1238.410034,73356900
07/08/2014,1241.77002,1241.869995,1235.089966,1236.900024,1236.900024,53779000
10/08/2014,null,null,null,null,null,null
11/08/2014,1234.569946,1239.290039,1234.569946,1237.859985,1237.859985,42636900
12/08/2014,1238.589966,1239.76001,1235.130005,1235.47998,1235.47998,31805000
13/08/2014,1234.5,1238.27002,1234.069946,1235.449951,1235.449951,29775500
14/08/2014,1235.27002,1240.930054,1234.47998,1238.680054,1238.680054,62161800
17/08/2014,null,null,null,null,null,null
18/08/2014,1240.430054,1242.530029,1232.089966,1235.939941,1235.939941,56944500
19/08/2014,1240.930054,1242.880005,1237.27002,1238.329956,1238.329956,56212300
20/08/2014,1237.77002,1239.180054,1232.939941,1234.180054,1234.180054,74935500
21/08/2014,1238.130005,1241.540039,1237.23999,1238.859985,1238.859985,65116600
24/08/2014,null,null,null,null,null,null
25/08/2014,1235.72998,1244.369995,1235.589966,1243.310059,1243.310059,49296100
26/08/2014,1241.540039,1250.050049,1240.339966,1248.680054,1248.680054,57198500
27/08/2014,1253.199951,1268.219971,1252.98999,1265.939941,1265.939941,94497900
28/08/2014,1271.52002,1271.52002,1258.829956,1263.969971,1263.969971,124390900
31/08/2014,null,null,null,null,null,null
01/09/2014,1267.400024,1275.98999,1267.150024,1273.839966,1273.839966,61957400
02/09/2014,1277.189941,1281.410034,1277.160034,1278.939941,1278.939941,70457300
03/09/2014,1279.800049,1290.180054,1279.550049,1285.329956,1285.329956,102857900
04/09/2014,1286.77002,1287.819946,1282.420044,1285.349976,1285.349976,103799000
07/09/2014,null,null,null,null,null,null
08/09/2014,1291.310059,1292.130005,1288.089966,1288.099976,1288.099976,66665300
09/09/2014,1291.400024,1293.459961,1284.589966,1285.420044,1285.420044,68427400
10/09/2014,1281.25,1285.310059,1280.869995,1281.719971,1281.719971,52064200
11/09/2014,1287.890015,1288.119995,1280.949951,1283.97998,1283.97998,61125500
14/09/2014,null,null,null,null,null,null
15/09/2014,1280.099976,1282.560059,1277.930054,1278.859985,1278.859985,59326300
16/09/2014,1278.810059,1285.300049,1277.48999,1282.5,1282.5,38798200
17/09/2014,1290.349976,1295.930054,1289.969971,1294.949951,1294.949951,56912500
18/09/2014,1296.689941,1303.209961,1295.869995,1301.930054,1301.930054,71912100
21/09/2014,null,null,null,null,null,null
22/09/2014,1305.880005,1308.640015,1301.359985,1306.26001,1306.26001,67831300
23/09/2014,1298.290039,1305.02002,1297.51001,1304.290039,1304.290039,125620800
28/09/2014,null,null,null,null,null,null
29/09/2014,1306.339966,1308.540039,1302.530029,1305.069946,1305.069946,82910000
30/09/2014,1307.25,1312.439941,1305.22998,1305.439941,1305.439941,85501200
01/10/2014,1306.670044,1308.02002,1296.180054,1296.880005,1296.880005,61027300
02/10/2014,1292.640015,1299.23999,1290.599976,1297.930054,1297.930054,73838300
05/10/2014,null,null,null,null,null,null
06/10/2014,1316.800049,1319.290039,1312.339966,1312.839966,1312.839966,52732300
07/10/2014,1311.599976,1314.280029,1309.77002,1310.560059,1310.560059,75322000
12/10/2014,null,null,null,null,null,null
13/10/2014,1282.349976,1292.439941,1282.26001,1291.349976,1291.349976,41943300
14/10/2014,1278.069946,1284.810059,1276.569946,1277.180054,1277.180054,66860100
19/10/2014,null,null,null,null,null,null
20/10/2014,1279.319946,1281.390015,1274.819946,1279.050049,1279.050049,74221600
21/10/2014,1278,1287.040039,1277.650024,1286.699951,1286.699951,47872100
22/10/2014,1292.790039,1294.930054,1287.819946,1289.619995,1289.619995,49819500
23/10/2014,1286.920044,1293.599976,1285.349976,1292.76001,1292.76001,63189100
26/10/2014,null,null,null,null,null,null
27/10/2014,1296.910034,1297.599976,1288.23999,1291.76001,1291.76001,60598600
28/10/2014,1290.670044,1295.060059,1290.199951,1291.650024,1291.650024,41760800
29/10/2014,1295.160034,1295.660034,1283.160034,1284.339966,1284.339966,43446900
30/10/2014,1279.089966,1284.579956,1265.300049,1276.800049,1276.800049,186617600
02/11/2014,null,null,null,null,null,null
03/11/2014,1291.869995,1294.939941,1290.160034,1294.02002,1294.02002,59512000
04/11/2014,1295.26001,1296.48999,1291.209961,1293.569946,1293.569946,46683900
05/11/2014,1294.23999,1301.26001,1293.910034,1299.719971,1299.719971,62116300
06/11/2014,1297.469971,1302.819946,1293.959961,1296.709961,1296.709961,53502700
09/11/2014,null,null,null,null,null,null
10/11/2014,1299.079956,1301.51001,1294.650024,1296.939941,1296.939941,43553100
11/11/2014,1299.22998,1299.560059,1287.469971,1288.630005,1288.630005,51746000
12/11/2014,1289.060059,1291.050049,1283.880005,1285.75,1285.75,43995000
13/11/2014,1291.22998,1291.800049,1285.76001,1287.920044,1287.920044,42781200
16/11/2014,null,null,null,null,null,null
17/11/2014,1287.300049,1291.849976,1284.530029,1290.880005,1290.880005,58898500
18/11/2014,1289.51001,1294.880005,1287.47998,1294.560059,1294.560059,69007500
19/11/2014,1294.390015,1302.300049,1293.900024,1296.449951,1296.449951,74134400
20/11/2014,1299.329956,1299.420044,1289.859985,1292.920044,1292.920044,69860800
23/11/2014,null,null,null,null,null,null
24/11/2014,1284.949951,1289.290039,1280.76001,1284.349976,1284.349976,78472700
25/11/2014,1286.630005,1287.560059,1282.630005,1284.27002,1284.27002,135690800
26/11/2014,1287.329956,1304.02002,1286.599976,1302.180054,1302.180054,99045900
27/11/2014,1305.5,1311.459961,1303.180054,1310.199951,1310.199951,114143600
30/11/2014,null,null,null,null,null,null
01/12/2014,1304.280029,1307.22998,1303.790039,1305.829956,1305.829956,190672300
02/12/2014,1303.75,1307.75,1301.420044,1306.859985,1306.859985,148258200
03/12/2014,1308.27002,1314.780029,1308.27002,1313.969971,1313.969971,116189100
04/12/2014,1320.22998,1326.300049,1317.97998,1318.5,1318.5,107993700
07/12/2014,null,null,null,null,null,null
08/12/2014,1328.76001,1329.310059,1323.969971,1325.51001,1325.51001,68200900
09/12/2014,1321.26001,1321.47998,1307.140015,1307.839966,1307.839966,90055700
10/12/2014,1315.829956,1318.680054,1311.949951,1312.619995,1312.619995,95396100
11/12/2014,1309.209961,1317.949951,1307.199951,1316.780029,1316.780029,140967600
14/12/2014,null,null,null,null,null,null
15/12/2014,1311.819946,1319.5,1308.390015,1311.829956,1311.829956,118066600
16/12/2014,1306.849976,1310.280029,1284.439941,1290.51001,1290.51001,146266400
17/12/2014,1293.790039,1296.75,1289.579956,1296.030029,1296.030029,89575300
18/12/2014,1304.310059,1311.51001,1303.040039,1311.109985,1311.109985,137201000
21/12/2014,null,null,null,null,null,null
22/12/2014,1316.780029,1317.849976,1309.199951,1311.400024,1311.400024,192300700
23/12/2014,null,null,null,null,null,null
24/12/2014,null,null,null,null,null,null
25/12/2014,null,null,null,null,null,null
28/12/2014,null,null,null,null,null,null
29/12/2014,null,null,null,null,null,null
30/12/2014,1277.140015,1280.530029,1274.540039,1275.579956,1275.579956,220583400
31/12/2014,1279.180054,1289.430054,1277.099976,1288.930054,1288.930054,131641000
01/01/2015,null,null,null,null,null,null
04/01/2015,null,null,null,null,null,null
05/01/2015,1284.52002,1286.51001,1278.920044,1279.77002,1279.77002,118857000
06/01/2015,1272.280029,1278.800049,1270.079956,1277.48999,1277.48999,92033700
07/01/2015,1274.369995,1283.410034,1272.25,1280.839966,1280.839966,124507400
08/01/2015,1284.23999,1291.459961,1284.23999,1290,1290,92722100
11/01/2015,null,null,null,null,null,null
12/01/2015,1289.23999,1291.969971,1282.810059,1285.48999,1285.48999,81233800
13/01/2015,1284.26001,1297.040039,1283.430054,1296.839966,1296.839966,115417700
14/01/2015,1290.27002,1292.630005,1280.77002,1284.329956,1284.329956,91155200
15/01/2015,1287.619995,1288.030029,1277.359985,1282.01001,1282.01001,84724600
18/01/2015,null,null,null,null,null,null
19/01/2015,1280.339966,1280.73999,1269.650024,1273.560059,1273.560059,87714900
20/01/2015,1274.97998,1277.27002,1272.050049,1275.630005,1275.630005,102454000
21/01/2015,1275.199951,1277.089966,1269.180054,1273.819946,1273.819946,114895700
22/01/2015,1277.77002,1278.22998,1269.829956,1271.329956,1271.329956,94491500
25/01/2015,null,null,null,null,null,null
26/01/2015,1273.959961,1281.699951,1273.780029,1279.650024,1279.650024,110294900
27/01/2015,1281.280029,1285.089966,1276.329956,1279.079956,1279.079956,179151500
28/01/2015,1283.130005,1284.26001,1271.630005,1277.079956,1277.079956,92640200
29/01/2015,1271.829956,1275.339966,1269.300049,1269.709961,1269.709961,136427900
01/02/2015,null,null,null,null,null,null
02/02/2015,1271.829956,1275.339966,1269.300049,1269.709961,1269.709961,82611300
03/02/2015,1272.459961,1279.51001,1271.969971,1277.699951,1277.699951,77740700
04/02/2015,1280.01001,1282.650024,1278.199951,1279.560059,1279.560059,86397000
05/02/2015,1281,1286.140015,1278.97998,1282.430054,1282.430054,78692200
08/02/2015,null,null,null,null,null,null
09/02/2015,1287.050049,1287.459961,1283.949951,1284.839966,1284.839966,110197500
10/02/2015,1286.609985,1291.199951,1285.030029,1289.780029,1289.780029,53410800
11/02/2015,1292.560059,1293.109985,1283.619995,1285.390015,1285.390015,89128200
12/02/2015,1281.290039,1289.050049,1281.290039,1284.469971,1284.469971,155054600
15/02/2015,null,null,null,null,null,null
16/02/2015,1290.5,1300.920044,1289.670044,1300.890015,1300.890015,128197200
17/02/2015,1299.900024,1305.060059,1296.579956,1302.189941,1302.189941,100637700
18/02/2015,1305.939941,1308.810059,1304.930054,1307.530029,1307.530029,183259100
19/02/2015,1307.150024,1315.060059,1305.01001,1310.069946,1310.069946,174627400
22/02/2015,null,null,null,null,null,null
23/02/2015,1322.599976,1328.839966,1317.959961,1326.540039,1326.540039,90864000
24/02/2015,1332,1333.170044,1325.300049,1326.140015,1326.140015,162609800
25/02/2015,1327.420044,1336.310059,1326.77002,1335.599976,1335.599976,90063300
26/02/2015,1342.609985,1346.01001,1337.910034,1341.780029,1341.780029,134587100
01/03/2015,null,null,null,null,null,null
02/03/2015,1362.689941,1363.599976,1354.430054,1360.22998,1360.22998,83213000
03/03/2015,1364.030029,1364.390015,1353.26001,1354.040039,1354.040039,63374400
04/03/2015,1359.630005,1360.099976,1354.819946,1356.119995,1356.119995,62214500
08/03/2015,null,null,null,null,null,null
09/03/2015,1362.949951,1369.609985,1356.339966,1369.530029,1369.530029,78303500
